unit_id: 30,unit_id: 8,unit_id: 3,unit_id: 12,unit_id: 4,unit_id: 7,unit_id: 6,unit_id: 16,unit_id: 23,unit_id: 9,unit_id: 19,unit_id: 10,unit_id: 5,unit_id: 13,unit_id: 2,unit_id: 11,unit_id: 20,unit_id: 26,unit_id: 15,unit_id: 17,unit_id: 21,unit_id: 22,unit_id: 18,unit_id: 25,unit_id: 14,unit_id: 24,unit_id: 208,unit_id: 35,unit_id: 225,unit_id: 149,unit_id: 212,unit_id: 83,unit_id: 215,unit_id: 218,unit_id: 107,unit_id: 221,unit_id: 80,unit_id: 153,unit_id: 232,unit_id: 152,unit_id: 36,unit_id: 168,unit_id: 118,unit_id: 236,unit_id: 194,unit_id: 117,unit_id: 136,unit_id: 148,unit_id: 105,unit_id: 31,unit_id: 93,unit_id: 142,unit_id: 82,unit_id: 204,unit_id: 126,unit_id: 106,unit_id: 42,unit_id: 112,unit_id: 173,unit_id: 171,unit_id: 183,unit_id: 174,unit_id: 175,unit_id: 132,unit_id: 182,unit_id: 55,unit_id: 179,unit_id: 85,unit_id: 181,unit_id: 75,unit_id: 123,unit_id: 38,unit_id: 131,unit_id: 191,unit_id: 69,unit_id: 155,unit_id: 86,unit_id: 170,unit_id: 72,unit_id: 151,unit_id: 206,unit_id: 128,unit_id: 177,unit_id: 178,unit_id: 176,unit_id: 180,unit_id: 113,unit_id: 228,unit_id: 201,unit_id: 162,unit_id: 120
7.968127490039841e-05,0.0178134823611596,0.00859375,0.0195562241444151,0.0146110872367855,0.0208333333333333,0.0215723873441994,0.0148254423720707,0.0040363269424823,0.0142045454545454,0.0127020785219399,0.0072916666666666,0.0158917010005885,0.0058309037900874,0.0027416038382453,0.0174520069808027,0.0151715039577836,0.0026160889470241,0.0024140012070006,0.0053428317008014,0.0030441400304414,0.006862133499688,0.0032733224222585,0.0008410428931875,0.0019815059445178,0.009984639016897,0.0,0.0047169811320754,0.004601226993865,0.0034924330616996,0.0,0.0015128593040847,0.0,0.0051282051282051,0.0,0.0,0.0,0.026431718061674,0.0,0.0104166666666666,0.003076923076923,0.0575221238938053,0.0,0.0,0.0,0.0,0.0061349693251533,0.0,0.0,0.0436507936507936,0.0,0.0,0.0,0.0,0.0,0.0106382978723404,0.0,0.0,0.1578947368421052,0.0,0.1917808219178082,0.0201342281879194,0.0431654676258992,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.1147540983606557,0.0,0.1785714285714285,0.0,0.0,0.0,0.0
0.3793415340086831,0.0586319218241042,0.0255072463768115,0.0707171314741035,0.0978941377347751,0.0846376811594202,0.0809768637532133,0.0297656744775174,0.0366225839267548,0.0684326710816777,0.016320474777448,0.0459459459459459,0.0859896219421793,0.0257575757575757,0.0343511450381679,0.0520909757887013,0.0491666666666666,0.0500403551251008,0.0309901738473167,0.0443686006825938,0.0326086956521739,0.02578125,0.0399579390115667,0.036144578313253,0.0278716216216216,0.0219465648854961,0.0018761726078799,0.0,0.0121703853955375,0.0263565891472868,0.0076726342710997,0.0041666666666666,0.0,0.0030211480362537,0.0,0.0,0.0,0.0188679245283018,0.0,0.0096153846153846,0.0045871559633027,0.2422535211267605,0.0,0.0034246575342465,0.0,0.0382165605095541,0.0,0.0,0.0,0.1488095238095238,0.0,0.0,0.0,0.0091743119266055,0.0,0.0384615384615384,0.0,0.0181818181818181,0.2148148148148148,0.0,0.2261904761904762,0.2578125,0.1475409836065573,0.0,0.0,0.0,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0303030303030303,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,87.0
0.2897196261682243,0.1770529994175888,0.0453531598513011,0.1535114978247358,0.1364605543710021,0.1748750892219843,0.1173594132029339,0.0935534591194968,0.0490566037735849,0.1125343092406221,0.0793507664562669,0.0557404326123128,0.1855575868372943,0.0595581171950048,0.0250297973778307,0.103568320278503,0.0909090909090909,0.1553398058252427,0.0609090909090909,0.0284900284900284,0.0332512315270936,0.0333333333333333,0.0509803921568627,0.0686845168800931,0.0438328236493374,0.1060773480662983,0.0057471264367816,0.0433333333333333,0.007537688442211,0.0115830115830115,0.0079051383399209,0.0056818181818181,0.0135593220338983,0.0033898305084745,0.0097087378640776,0.003125,0.0035971223021582,0.0117647058823529,0.0024570024570024,0.0115830115830115,0.0,0.4827586206896552,0.0120481927710843,0.0086580086580086,0.0,0.0,0.0,0.0,0.0095238095238095,0.0787401574803149,0.0,0.0,0.0,0.0675675675675675,0.0,0.0138888888888888,0.0,0.0,1.068627450980392,0.0,0.5535714285714286,0.419047619047619,0.233009708737864,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,2.966666666666667,0.0,2.8297872340425534,0.0,0.0,0.0,0.0,0.0,334.0
0.0267857142857142,0.1732636295743091,0.0963172804532577,0.2250384024577573,0.1662222222222222,0.2797140303842717,0.148036253776435,0.2270168855534709,0.0963503649635036,0.154015401540154,0.0780065005417118,0.0668662674650698,0.2198177676537585,0.0451306413301662,0.0472779369627507,0.1087866108786611,0.0764163372859025,0.1806674338319908,0.1025917926565874,0.0623916811091854,0.0485294117647058,0.0510204081632653,0.0884676145339652,0.0907840440165062,0.0950704225352112,0.1071428571428571,0.0072992700729927,0.0248962655601659,0.0088757396449704,0.0148883374689826,0.0052631578947368,0.008,0.0086206896551724,0.0112781954887218,0.0,0.0034722222222222,0.0,0.0510204081632653,0.1101190476190476,0.0,0.0147058823529411,0.6310160427807486,0.0,0.0473684210526315,0.0,0.0,0.0,0.0087719298245614,0.0,0.2788461538461538,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0666666666666666,0.4545454545454545,0.0,1.0256410256410255,0.3157894736842105,0.8055555555555556,0.0,0.0,0.0,0.1176470588235294,0.027027027027027,0.0188679245283018,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.027027027027027,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0109890109890109,0.2179245283018868,0.0757396449704142,0.4234741784037558,0.2176724137931034,0.2461873638344226,0.2322097378277153,0.1766743648960739,0.0939130434782608,0.2069892473118279,0.1099611901681759,0.0793838862559241,0.2002743484224965,0.0780346820809248,0.0314685314685314,0.1416256157635468,0.06396255850234,0.1001353179972936,0.1113924050632911,0.0867768595041322,0.0404217926186291,0.1375515818431912,0.106060606060606,0.1215559157212317,0.082079343365253,0.0855855855855855,0.0558659217877094,0.0478468899521531,0.0207612456747404,0.0398773006134969,0.0067114093959731,0.0,0.0,0.0170212765957446,0.0,0.0117647058823529,0.00625,0.0723684210526315,0.0210526315789473,0.0479041916167664,0.0086206896551724,0.676923076923077,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.034090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0151515151515151,0.0,0.5333333333333333,0.0,0.3333333333333333,0.3666666666666666,1.0588235294117647,0.0,0.0,0.0,0.074074074074074,0.0,0.0434782608695652,0.0,0.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.0533333333333333,0.3576388888888889,0.0630252100840336,0.522196261682243,0.3885267275097783,0.3390501319261214,0.2290076335877862,0.3366197183098591,0.0938775510204081,0.1653027823240589,0.1251885369532428,0.1865357643758765,0.3149350649350649,0.1155866900175131,0.0425101214574898,0.2640117994100295,0.1512915129151291,0.247557003257329,0.1173848439821693,0.1087470449172576,0.1645299145299145,0.0407166123778501,0.0825892857142857,0.0825335892514395,0.1772151898734177,0.203125,0.0142857142857142,0.0481283422459893,0.0125,0.0452830188679245,0.0176991150442477,0.0,0.0289855072463768,0.0268817204301075,0.0119047619047619,0.0141509433962264,0.0080645161290322,0.0756302521008403,0.0510204081632653,0.0317460317460317,0.0097087378640776,0.912621359223301,0.0,0.3421052631578947,0.0,0.0196078431372549,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.2045454545454545,0.0,0.0,0.0172413793103448,0.0,0.4545454545454545,0.0,0.5333333333333333,0.4,0.8333333333333334,0.0,0.0,0.0,0.2,0.0476190476190476,0.0294117647058823,0.0,0.0576923076923076,0.073170731707317,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0163934426229508,0.2266288951841359,0.0494037478705281,0.5697841726618705,0.2924528301886792,0.4347826086956521,0.2740740740740741,0.4351535836177474,0.1466346153846154,0.2818003913894324,0.1029668411867364,0.1454545454545454,0.3207171314741036,0.1820083682008368,0.081967213114754,0.3089285714285714,0.2394678492239468,0.078095238095238,0.2210338680926916,0.1366120218579235,0.0997442455242966,0.054054054054054,0.1096605744125326,0.1128668171557562,0.1404494382022472,0.1840490797546012,0.0347826086956521,0.0120481927710843,0.0292682926829268,0.0738916256157635,0.021505376344086,0.0,0.0096153846153846,0.0066225165562913,0.0,0.0182926829268292,0.0,0.1595744680851064,0.0,0.0754716981132075,0.0,3.409638554216868,0.0,0.2878787878787879,0.0,0.2195121951219512,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,1.5454545454545454,0.9705882352941176,0.0476190476190476,0.0,0.5,0.0,0.2857142857142857,0.0769230769230769,0.0357142857142857,0.0,0.0,0.0588235294117647,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0576923076923076,0.3647058823529411,0.1622718052738336,0.302491103202847,0.3007518796992481,0.4909090909090909,0.2582056892778993,0.4639175257731959,0.2344632768361582,0.2827102803738318,0.255533199195171,0.0749542961608775,0.3278301886792453,0.0579345088161209,0.0673854447439353,0.2234273318872017,0.0555555555555555,0.2933618843683083,0.1766004415011037,0.1203703703703703,0.1715976331360946,0.1281464530892448,0.2024922118380062,0.3387096774193548,0.106290672451193,0.1770334928229665,0.0294117647058823,0.0069444444444444,0.0228571428571428,0.1419753086419753,0.0394736842105263,0.010752688172043,0.0744680851063829,0.1136363636363636,0.0,0.0559440559440559,0.0129870129870129,0.081081081081081,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0,0.0,0.0144927536231884,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0217391304347826,0.0,0.4782608695652174,0.0,2.6,1.08,2.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6179540709812108,0.2378640776699029,0.8913043478260869,0.1870824053452116,0.57,0.3385416666666667,0.2263681592039801,0.3344594594594595,0.3222222222222222,0.323394495412844,0.2871900826446281,0.5797101449275363,0.1681159420289855,0.1656050955414012,0.3697916666666667,0.1481481481481481,0.321608040201005,0.2198391420911528,0.1201413427561837,0.0848056537102473,0.0795454545454545,0.2074074074074074,0.340764331210191,0.1670886075949367,0.2320916905444126,0.0759493670886076,0.0075757575757575,0.0333333333333333,0.211864406779661,0.0,0.0,0.1176470588235294,0.0380952380952381,0.0,0.048076923076923,0.0,0.1639344262295081,0.0217391304347826,0.0405405405405405,0.0,0.0,0.0,0.0,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.1666666666666666,0.0,0.0,0.25,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3756476683937824,0.2102102102102102,1.367123287671233,0.1883289124668435,0.8095238095238095,0.1823899371069182,0.533724340175953,0.3944223107569721,0.5189003436426117,0.852054794520548,0.6506024096385542,0.2589928057553957,0.3605442176870748,0.1734317343173431,0.4556962025316455,0.183206106870229,0.3226837060702875,0.1987179487179487,0.1934156378600823,0.2226890756302521,0.1721854304635761,0.2366071428571428,0.4638783269961977,0.0927536231884058,0.3263157894736842,0.0555555555555555,0.0,0.0194174757281553,0.2298850574712643,0.1166666666666666,0.0,0.0526315789473684,0.0333333333333333,0.0,0.0108695652173913,0.0212765957446808,0.1132075471698113,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.1666666666666666,1.7,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
